Sample	n_segs	frac_altered	n_extrema
TCGA-61-2097-01	192	0.837085647	111
TCGA-61-2098-01	259	0.712315989	169
TCGA-61-2101-01	204	0.664274702	120
TCGA-61-2102-01	357	0.886245141	216
TCGA-61-2104-01	261	0.711375825	159
TCGA-61-2109-01	302	0.966833726	176
TCGA-61-2110-01	139	0.936236404	65
TCGA-61-2111-01	216	0.607072017	120
TCGA-61-2113-01	213	0.732449653	119
TCGA-61-2612-01	246	0.788619125	156
TCGA-61-2613-01	344	0.708828512	209
TCGA-61-2614-01	228	0.959130912	141
TCGA-62-8394-01	132	0.66201736	67
TCGA-62-8395-01	119	0.215708047	68
TCGA-62-8397-01	80	0.866405093	29
TCGA-62-8398-01	149	0.658578328	79
TCGA-62-8399-01	78	0.656183517	31
TCGA-62-8402-01	95	0.768770274	43
TCGA-62-A46O-01	299	0.741540422	185
TCGA-62-A46P-01	104	0.265385032	52
TCGA-62-A46R-01	53	0.6038082	17
TCGA-62-A46S-01	123	0.486667683	60
TCGA-62-A46U-01	95	0.321133615	41
TCGA-62-A46V-01	100	0.34001002	45
TCGA-62-A46Y-01	66	0.269687837	18
TCGA-62-A470-01	151	0.599145761	76
TCGA-62-A471-01	149	0.614706421	86
TCGA-62-A472-01	81	0.651286707	29
TCGA-63-5128-01	195	0.738809464	111
TCGA-63-5131-01	303	0.620445327	181
TCGA-63-6202-01	124	0.594722807	55
TCGA-63-7020-01	129	0.731641542	65
TCGA-63-7021-01	96	0.186632605	45
TCGA-63-7022-01	81	0.243838452	32
TCGA-63-7023-01	285	0.929490273	176
TCGA-63-A5M9-01	206	0.818090359	126
TCGA-63-A5MB-01	364	0.771275218	235
TCGA-63-A5MG-01	58	0.291699881	15
TCGA-63-A5MH-01	123	0.947089424	59
TCGA-63-A5MI-01	218	0.655332806	128
TCGA-63-A5MJ-01	165	0.679188614	82
TCGA-63-A5ML-01	138	0.811669699	63
TCGA-63-A5MM-01	99	0.085628837	46
TCGA-63-A5MN-01	43	0.127372621	4
TCGA-63-A5MP-01	121	0.492415705	55
TCGA-63-A5MR-01	109	0.597518728	46
TCGA-63-A5MS-01	80	0.449147706	23
TCGA-63-A5MT-01	135	0.519163071	64
TCGA-63-A5MU-01	149	0.690859729	74
TCGA-63-A5MV-01	124	0.424623171	66
TCGA-63-A5MW-01	314	0.66178491	199
TCGA-63-A5MY-01	402	0.927338317	263
TCGA-64-1676-01	192	0.776294899	113
TCGA-64-1677-01	93	0.423615766	38
TCGA-64-1678-01	270	0.555569541	165
TCGA-64-1679-01	98	0.49539566	42
TCGA-64-1680-01	94	0.94711459	35
TCGA-64-1681-01	156	0.518157518	81
TCGA-64-5774-01	223	0.799862369	131
TCGA-64-5775-01	158	0.525224163	83
TCGA-64-5778-01	116	0.839210396	52
TCGA-64-5779-01	287	0.697047134	177
TCGA-64-5781-01	37	0.37091669	3
TCGA-64-5815-01	92	0.306990848	34
TCGA-66-2727-01	414	0.750042124	290
TCGA-66-2734-01	62	0.572899295	18
TCGA-66-2737-01	117	0.479969062	55
TCGA-66-2742-01	148	0.566672324	74
TCGA-66-2744-01	271	0.686173804	166
TCGA-66-2753-01	191	0.708495067	105
TCGA-66-2754-01	589	0.917968318	388
TCGA-66-2755-01	115	0.474451356	54
TCGA-66-2756-01	399	0.843434402	269
TCGA-66-2757-01	213	0.875068843	131
TCGA-66-2758-01	369	0.804819007	235
TCGA-66-2759-01	224	0.628754305	117
TCGA-66-2763-01	229	0.831075716	116
TCGA-66-2765-01	79	0.342994726	33
TCGA-66-2766-01	443	0.753485542	272
TCGA-66-2767-01	172	0.550735459	96
TCGA-66-2768-01	238	0.251550938	148
TCGA-66-2769-01	193	0.464512997	106
TCGA-66-2770-01	101	0.514530527	48
TCGA-66-2771-01	184	0.541331301	101
TCGA-66-2773-01	215	0.816186475	132
TCGA-66-2777-01	380	0.638174066	261
TCGA-66-2778-01	78	0.30661022	28
TCGA-66-2780-01	181	0.733202574	104
TCGA-66-2781-01	316	0.809702215	199
TCGA-66-2782-01	122	0.61241298	59
TCGA-66-2783-01	418	0.312528575	318
TCGA-66-2785-01	207	0.649641169	122
TCGA-66-2786-01	184	0.842203853	98
TCGA-66-2787-01	236	0.700981855	143
TCGA-66-2788-01	168	0.358626081	98
TCGA-66-2789-01	210	0.505602109	132
TCGA-66-2790-01	326	0.818999954	225
TCGA-66-2791-01	198	0.801473965	116
TCGA-66-2792-01	214	0.804044555	118
TCGA-66-2793-01	622	0.875933884	426
TCGA-66-2794-01	365	0.38262222	248
TCGA-66-2795-01	330	0.483019344	194
TCGA-66-2800-01	347	0.800257574	227
TCGA-67-3770-01	188	0.877411413	120
TCGA-67-3771-01	231	0.703392998	134
TCGA-67-3772-01	124	0.548761486	66
TCGA-67-3773-01	163	0.1535223	91
TCGA-67-3774-01	127	0.24669816	73
TCGA-67-4679-01	68	0.169361745	21
TCGA-67-6215-01	93	0.633681817	51
TCGA-67-6216-01	110	0.148905806	58
TCGA-67-6217-01	234	0.609049304	147
TCGA-68-7755-01	271	0.828572709	153
TCGA-68-7756-01	67	0.599731786	21
TCGA-68-7757-01	94	0.452143337	38
TCGA-68-8250-01	271	0.675110183	176
TCGA-68-8251-01	176	0.545137806	96
TCGA-68-A59I-01	151	0.480392079	80
TCGA-68-A59J-01	222	0.615353291	116
TCGA-69-7760-01	217	0.558232521	127
TCGA-69-7761-01	102	0.147444385	41
TCGA-69-7763-01	103	0.598999871	60
TCGA-69-7764-01	144	0.661380212	76
TCGA-69-7765-01	77	0.248157991	33
TCGA-69-7973-01	147	0.708897521	85
TCGA-69-7974-01	105	0.244573564	54
TCGA-69-7978-01	120	0.379051417	55
TCGA-69-7979-01	975	0.784963538	690
TCGA-69-7980-01	275	0.927228998	175
TCGA-69-8253-01	96	0.434923665	39
TCGA-69-8254-01	44	0.169004597	10
TCGA-69-8255-01	252	0.609526933	144
TCGA-69-8453-01	137	0.118765809	83
TCGA-69-A59K-01	226	0.833124326	133
TCGA-6A-AB49-01	322	0.650879432	191
TCGA-6D-AA2E-01	49	2.84E-05	15
TCGA-70-6722-01	182	0.482703772	92
TCGA-70-6723-01	355	0.956399477	217
TCGA-71-6725-01	210	0.929285035	127
TCGA-72-4231-01	509	0.755101291	344
TCGA-72-4232-01	167	0.963776115	90
TCGA-72-4233-01	289	0.829615058	180
TCGA-72-4234-01	356	0.913782404	239
TCGA-72-4235-01	360	0.661538763	206
TCGA-72-4236-01	289	0.906546677	157
TCGA-72-4237-01	266	0.82747652	172
TCGA-72-4238-01	240	0.947070532	154
TCGA-72-4240-01	332	0.947329677	221
TCGA-72-4241-01	293	0.810776028	166
TCGA-73-4658-01	73	0.209710636	23
TCGA-73-4659-01	132	0.338892363	73
TCGA-73-4662-01	190	0.675318042	107
TCGA-73-4666-01	104	0.638753848	46
TCGA-73-4668-01	226	0.637350441	132
TCGA-73-4670-01	272	0.704533288	176
TCGA-73-4675-01	123	0.774866155	69
TCGA-73-4676-01	166	0.91212221	90
TCGA-73-4677-01	67	0.383026084	21
TCGA-73-7498-01	100	0.287995537	46
TCGA-73-7499-01	166	0.665101198	93
TCGA-73-A9RS-01	293	0.8619654	199
TCGA-74-6573-01	254	0.239118429	188
TCGA-74-6575-01	215	0.217741752	148
TCGA-74-6577-01	55	0.187237335	17
TCGA-74-6578-01	73	0.152342834	26
TCGA-74-6581-01	111	0.163756237	50
TCGA-74-6584-01	179	0.279354306	120
TCGA-75-5122-01	115	0.232916384	60
TCGA-75-5125-01	100	0.578949774	45
TCGA-75-5126-01	94	0.201161587	36
TCGA-75-5146-01	191	0.793192646	121
TCGA-75-5147-01	157	0.532770739	84
TCGA-75-6203-01	57	0.253223033	13
TCGA-75-6205-01	130	0.18343631	68
TCGA-75-6206-01	111	0.420275799	53
TCGA-75-6207-01	302	0.629429186	184
TCGA-75-6211-01	348	0.650629727	224
TCGA-75-6212-01	65	0.372809277	23
TCGA-75-6214-01	201	0.791519786	128
TCGA-75-7025-01	61	0.524234544	19
TCGA-75-7027-01	94	0.721003173	37
TCGA-75-7030-01	51	1.04E-05	11
TCGA-75-7031-01	347	0.740854557	210
TCGA-76-4925-01	187	0.566390356	111
TCGA-76-4926-01	165	0.120577924	121
TCGA-76-4928-01	93	0.209186743	41
TCGA-76-4929-01	193	0.817679269	122
TCGA-76-4931-01	168	0.47821193	96
TCGA-76-4934-01	162	0.775641016	96
TCGA-76-4935-01	119	0.279427198	58
TCGA-76-6191-01	154	0.235161317	100
TCGA-76-6192-01	59	0.107514418	12
TCGA-76-6193-01	89	0.172276135	37
TCGA-76-6280-01	196	0.271915261	126
TCGA-76-6282-01	167	0.19206174	97
TCGA-76-6283-01	120	0.391012522	62
TCGA-76-6285-01	186	0.920582023	125
TCGA-76-6286-01	120	0.878076267	66
TCGA-76-6656-01	103	0.124111672	42
TCGA-76-6657-01	135	0.152329078	77
TCGA-76-6660-01	241	0.375271063	156
TCGA-76-6661-01	128	0.183706957	63
TCGA-76-6662-01	109	0.121183238	57
TCGA-76-6663-01	69	0.122387594	26
TCGA-76-6664-01	169	0.151254577	111
TCGA-77-6842-01	172	0.70233111	89
TCGA-77-6843-01	190	0.443904759	105
TCGA-77-6844-01	119	0.365511918	57
TCGA-77-6845-01	254	0.782089051	144
TCGA-77-7138-01	213	0.673468527	133
TCGA-77-7139-01	176	0.608668774	89
TCGA-77-7140-01	477	0.966939183	288
TCGA-77-7141-01	242	0.810972475	151
TCGA-77-7142-01	245	0.636255142	141
TCGA-77-7335-01	114	0.321111396	56
TCGA-77-7337-01	169	0.578211733	78
TCGA-77-7338-01	122	0.38543572	61
TCGA-77-7463-01	140	0.665852447	66
TCGA-77-7465-01	218	0.888887263	114
TCGA-77-8007-01	161	0.464286739	84
TCGA-77-8008-01	81	0.356919134	28
TCGA-77-8009-01	467	0.869788986	273
TCGA-77-8128-01	136	0.573481608	65
TCGA-77-8130-01	183	0.667250753	103
TCGA-77-8131-01	71	0.08361237	21
TCGA-77-8133-01	116	0.624839597	47
TCGA-77-8136-01	133	0.674500419	60
TCGA-77-8138-01	64	0.558991077	20
TCGA-77-8139-01	140	0.386522986	75
TCGA-77-8140-01	191	0.477820486	109
TCGA-77-8143-01	138	0.573122992	61
TCGA-77-8144-01	192	0.843696379	90
TCGA-77-8145-01	154	0.456160126	77
TCGA-77-8148-01	234	0.705774375	125
TCGA-77-8150-01	151	0.883781806	83
TCGA-77-8153-01	287	0.929999558	197
TCGA-77-8154-01	158	0.66891942	78
TCGA-77-8156-01	126	0.566673306	59
TCGA-77-A5FZ-01	67	9.03E-05	23
TCGA-77-A5G1-01	80	0.246542024	31
TCGA-77-A5G3-01	240	0.650908851	138
TCGA-77-A5G6-01	245	0.614348981	156
TCGA-77-A5G7-01	128	0.530293823	59
TCGA-77-A5G8-01	101	0.660313139	40
TCGA-77-A5GB-01	57	0.294720536	18
TCGA-77-A5GF-01	185	0.918388607	114
TCGA-77-A5GH-01	253	0.549530561	150
TCGA-78-7143-01	107	0.38436387	48
TCGA-78-7145-01	278	0.606933509	175
TCGA-78-7146-01	406	0.927919284	271
TCGA-78-7147-01	400	0.633952342	258
TCGA-78-7148-01	116	0.439287343	61
TCGA-78-7149-01	171	0.651406341	104
TCGA-78-7150-01	283	0.543305546	160
TCGA-78-7152-01	113	0.172605696	59
TCGA-78-7153-01	195	0.417750599	122
TCGA-78-7154-01	356	0.714608312	232
TCGA-78-7155-01	503	0.882231039	334
TCGA-78-7156-01	99	0.111507204	48
TCGA-78-7158-01	97	0.170423029	39
TCGA-78-7159-01	121	0.537600741	56
TCGA-78-7160-01	78	0.293902246	32
TCGA-78-7161-01	338	0.607744803	225
TCGA-78-7162-01	62	0.122351552	22
TCGA-78-7163-01	118	0.897674676	68
TCGA-78-7166-01	59	0.093510982	14
TCGA-78-7167-01	185	0.906054976	107
TCGA-78-7220-01	237	0.910962817	131
TCGA-78-7535-01	143	0.814671521	78
TCGA-78-7536-01	455	0.73730173	302
TCGA-78-7537-01	72	0.128491119	29
TCGA-78-7539-01	268	0.77896833	163
TCGA-78-7540-01	83	0.194764229	32
TCGA-78-7542-01	227	0.606385096	119
TCGA-78-7633-01	86	0.310655124	38
TCGA-78-8640-01	158	0.513037172	83
TCGA-78-8648-01	45	1.54E-05	10
TCGA-78-8655-01	107	0.37239617	47
TCGA-78-8660-01	100	0.214929516	35
TCGA-78-8662-01	350	0.954941284	221
TCGA-79-5596-01	165	0.766354189	83
TCGA-80-5607-01	73	0.099010646	25
TCGA-80-5608-01	149	0.512244233	84
TCGA-80-5611-01	236	0.679856702	126
TCGA-81-5910-01	113	0.148133463	51
TCGA-81-5911-01	155	0.17531147	80
TCGA-83-5908-01	64	0.42173639	23
TCGA-85-6175-01	121	0.407377983	61
TCGA-85-6560-01	229	0.755440869	127
TCGA-85-6561-01	102	0.67391856	48
TCGA-85-6798-01	138	0.697098733	57
TCGA-85-7696-01	130	0.755691809	63
TCGA-85-7697-01	107	0.312545291	40
TCGA-85-7698-01	173	0.694030781	95
TCGA-85-7699-01	111	0.848420746	45
TCGA-85-7710-01	124	0.728216387	57
TCGA-85-7843-01	341	0.779723344	216
TCGA-85-7844-01	122	0.453756495	61
TCGA-85-7950-01	188	0.684873127	105
TCGA-85-8048-01	95	0.343990503	44
TCGA-85-8049-01	72	0.418075638	22
TCGA-85-8052-01	102	0.625133376	51
TCGA-85-8070-01	227	0.869923167	121
TCGA-85-8071-01	238	0.952709095	134
TCGA-85-8072-01	187	0.680311248	99
TCGA-85-8276-01	416	0.551089588	279
TCGA-85-8277-01	277	0.838818837	149
TCGA-85-8287-01	178	0.603645224	95
TCGA-85-8288-01	109	0.916324648	45
TCGA-85-8350-01	176	0.528401111	102
TCGA-85-8351-01	188	0.43494043	101
TCGA-85-8352-01	237	0.900189682	128
TCGA-85-8353-01	121	0.786227702	60
TCGA-85-8354-01	410	0.716529473	253
TCGA-85-8355-01	79	0.099416548	26
TCGA-85-8479-01	169	0.921808871	83
TCGA-85-8481-01	117	0.296443143	55
TCGA-85-8580-01	105	0.411933569	48
TCGA-85-8582-01	152	0.167726361	88
TCGA-85-8584-01	133	0.242817484	75
TCGA-85-8664-01	148	0.729336042	69
TCGA-85-8666-01	116	0.635785672	57
TCGA-85-A4CL-01	231	0.62155236	140
TCGA-85-A4CN-01	131	0.943163623	60
TCGA-85-A4JB-01	193	0.65665391	110
TCGA-85-A4JC-01	94	0.672534898	39
TCGA-85-A4PA-01	69	0.000218685	20
TCGA-85-A4QQ-01	92	0.443621863	41
TCGA-85-A4QR-01	219	0.791840941	115
TCGA-85-A50M-01	158	0.642495974	84
TCGA-85-A50Z-01	162	0.38370628	94
TCGA-85-A510-01	156	0.870283027	76
TCGA-85-A511-01	102	0.539006448	41
TCGA-85-A512-01	173	0.946954015	95
TCGA-85-A513-01	112	0.147874556	43
TCGA-85-A53L-01	172	0.60102384	88
TCGA-85-A5B5-01	161	0.845032035	82
TCGA-86-6562-01	111	0.51425325	61
TCGA-86-6851-01	138	0.618689422	74
TCGA-86-7701-01	186	0.58767534	117
TCGA-86-7711-01	141	0.521112062	71
TCGA-86-7713-01	182	0.853180558	107
TCGA-86-7714-01	54	0.063922497	14
TCGA-86-7953-01	238	0.715294718	135
TCGA-86-7954-01	252	0.525797751	154
TCGA-86-7955-01	345	0.685559839	223
TCGA-86-8054-01	221	0.822248296	128
TCGA-86-8055-01	116	0.6500647	58
TCGA-86-8056-01	200	0.124157329	118
TCGA-86-8073-01	108	0.247798072	46
TCGA-86-8074-01	176	0.734583313	115
TCGA-86-8075-01	156	0.697625908	91
TCGA-86-8076-01	36	0.051834983	2
TCGA-86-8278-01	84	0.599706761	40
TCGA-86-8279-01	153	0.687963706	82
TCGA-86-8280-01	169	0.718602196	105
TCGA-86-8281-01	69	0.148562819	24
TCGA-86-8358-01	429	0.73843095	277
TCGA-86-8359-01	114	0.662223965	57
TCGA-86-8585-01	94	0.626361333	31
TCGA-86-8668-01	106	0.267073535	51
TCGA-86-8669-01	153	0.644253402	73
TCGA-86-8671-01	55	0.00319184	16
TCGA-86-8672-01	126	0.478116404	54
TCGA-86-8673-01	327	0.728126015	201
TCGA-86-8674-01	61	0.147653961	24
TCGA-86-A456-01	62	0.403172777	16
TCGA-86-A4D0-01	178	0.487872893	103
TCGA-86-A4JF-01	75	0.172954064	27
TCGA-86-A4P7-01	48	0.061822686	9
TCGA-86-A4P8-01	43	6.88E-05	12
TCGA-87-5896-01	146	0.15169007	73
TCGA-90-6837-01	37	5.13E-06	7
TCGA-90-7766-01	118	0.874629321	65
TCGA-90-7767-01	160	0.7721045	78
TCGA-90-7769-01	140	0.937521702	63
TCGA-90-7964-01	140	0.617722448	72
TCGA-90-A4ED-01	71	0.591775416	32
TCGA-90-A4EE-01	185	0.935467601	106
TCGA-90-A59Q-01	94	0.712052597	51
TCGA-91-6828-01	127	0.522942636	60
TCGA-91-6829-01	179	0.63593399	93
TCGA-91-6830-01	60	0.253143718	20
TCGA-91-6831-01	224	0.625804946	122
TCGA-91-6835-01	63	0.423550975	21
TCGA-91-6836-01	395	0.647684788	279
TCGA-91-6840-01	253	0.808256415	155
TCGA-91-6847-01	335	0.779781243	210
TCGA-91-6848-01	289	0.441694947	176
TCGA-91-6849-01	89	0.155472542	39
TCGA-91-7771-01	329	0.567638232	202
TCGA-91-8496-01	65	0.234252318	28
TCGA-91-8497-01	81	0.096034868	37
TCGA-91-8499-01	487	0.91298939	305
TCGA-91-A4BC-01	60	0.264251456	17
TCGA-91-A4BD-01	45	0.136986645	6
TCGA-92-7340-01	80	0.368378141	26
TCGA-92-7341-01	260	0.862722362	155
TCGA-92-8063-01	195	0.610595288	111
TCGA-92-8064-01	156	0.646481004	77
TCGA-92-8065-01	208	0.408590046	115
TCGA-93-7347-01	57	0.210109968	15
TCGA-93-7348-01	58	0.4282566	14
TCGA-93-8067-01	465	0.617540951	356
TCGA-93-A4JN-01	90	0.646613798	35
TCGA-93-A4JO-01	77	0.454306506	33
TCGA-93-A4JP-01	88	0.165175978	32
TCGA-93-A4JQ-01	115	0.24644124	56
TCGA-94-7033-01	140	0.349380208	74
TCGA-94-7557-01	277	0.74777625	152
TCGA-94-7943-01	218	0.780546232	120
TCGA-94-8035-01	155	0.467321488	80
TCGA-94-8490-01	108	0.429600803	45
TCGA-94-8491-01	180	0.530269835	97
TCGA-94-A4VJ-01	184	0.676782583	92
TCGA-94-A5I4-01	220	0.882455253	125
TCGA-94-A5I6-01	110	0.697264688	43
TCGA-95-7039-01	358	0.603475014	248
TCGA-95-7043-01	362	0.988975617	235
TCGA-95-7562-01	128	0.730803337	66
TCGA-95-7567-01	285	0.851207461	192
TCGA-95-7944-01	112	0.585408034	56
TCGA-95-7947-01	138	0.452242281	63
TCGA-95-7948-01	127	0.928173622	66
TCGA-95-8039-01	55	0.348827968	13
TCGA-95-8494-01	139	0.863200733	80
TCGA-95-A4VK-01	225	0.190756875	141
TCGA-95-A4VN-01	75	0.299944356	25
TCGA-95-A4VP-01	115	0.690568877	56
TCGA-96-7544-01	254	0.767640366	145
TCGA-96-7545-01	132	0.534744684	56
TCGA-96-8169-01	93	0.516761593	39
TCGA-96-8170-01	76	0.269538712	36
TCGA-96-A4JL-01	75	0.256975519	28
TCGA-97-7546-01	66	0.537158513	23
TCGA-97-7547-01	179	0.532721001	107
TCGA-97-7552-01	50	0.014703301	10
TCGA-97-7553-01	72	0.376378996	23
TCGA-97-7554-01	165	0.666644688	97
TCGA-97-7937-01	184	0.703898904	108
TCGA-97-7938-01	74	0.229179323	27
TCGA-97-7941-01	61	0.026795687	23
TCGA-97-8171-01	377	0.261283339	324
TCGA-97-8172-01	85	0.332379529	35
TCGA-97-8174-01	209	0.488730139	138
TCGA-97-8175-01	149	0.235689807	87
TCGA-97-8176-01	92	0.300961145	37
TCGA-97-8177-01	230	0.485227033	135
TCGA-97-8179-01	80	0.84690719	36
TCGA-97-8547-01	250	0.400330576	164
TCGA-97-8552-01	99	0.336409913	47
TCGA-97-A4LX-01	62	0.236493306	20
TCGA-97-A4M0-01	174	0.662791642	104
TCGA-97-A4M1-01	201	0.655690188	111
TCGA-97-A4M2-01	74	0.059075978	32
TCGA-97-A4M3-01	301	0.245737191	210
TCGA-97-A4M5-01	65	0.121923193	24
TCGA-97-A4M6-01	97	0.444323311	43
TCGA-97-A4M7-01	116	0.452093874	59
TCGA-98-7454-01	40	0.192107425	9
TCGA-98-8020-01	302	0.637225938	193
TCGA-98-8021-01	158	0.772278435	81
TCGA-98-8022-01	150	0.631151137	69
TCGA-98-8023-01	142	0.585209429	60
TCGA-98-A538-01	254	0.818702454	159
TCGA-98-A539-01	99	0.431208029	43
TCGA-98-A53A-01	293	0.946873848	170
TCGA-98-A53B-01	246	0.786317434	137
TCGA-98-A53C-01	57	0.000379918	19
TCGA-98-A53D-01	57	2.94E-05	14
TCGA-98-A53H-01	51	3.36E-05	14
TCGA-98-A53I-01	101	0.56527203	40
TCGA-98-A53J-01	93	0.782450104	41
TCGA-99-7458-01	72	0.294533076	27
TCGA-99-8025-01	240	0.724775934	147
TCGA-99-8028-01	104	0.065191805	49
TCGA-99-8032-01	90	0.313096963	39
TCGA-99-8033-01	86	0.64106088	34
TCGA-99-AA5R-01	109	0.00560625	49
TCGA-A1-A0SB-01	65	0.000801665	24
TCGA-A1-A0SD-01	119	0.291498667	63
TCGA-A1-A0SE-01	111	0.246576474	52
TCGA-A1-A0SF-01	121	0.394751276	77
TCGA-A1-A0SG-01	89	0.129255764	40
TCGA-A1-A0SH-01	135	0.182499842	64
TCGA-A1-A0SI-01	57	0.3858657	13
TCGA-A1-A0SJ-01	417	0.787482186	280
TCGA-A1-A0SK-01	314	0.840031639	208
TCGA-A1-A0SM-01	117	0.180791242	60
TCGA-A1-A0SN-01	216	0.657411222	124
TCGA-A1-A0SO-01	555	0.917025537	355
TCGA-A1-A0SP-01	327	0.596731176	196
TCGA-A1-A0SQ-01	144	0.109445532	82
TCGA-A2-A04N-01	63	0.086178088	25
TCGA-A2-A04P-01	467	0.7482039	308
TCGA-A2-A04Q-01	97	0.212835542	38
TCGA-A2-A04R-01	185	0.529574093	103
TCGA-A2-A04T-01	414	0.863874052	267
TCGA-A2-A04U-01	1602	0.810152066	1095
TCGA-A2-A04V-01	198	0.113405401	122
TCGA-A2-A04W-01	394	0.466155245	248
TCGA-A2-A04X-01	247	0.256104394	167
TCGA-A2-A04Y-01	287	0.166663255	184
TCGA-A2-A0CK-01	81	0.100520448	39
TCGA-A2-A0CL-01	287	0.29533177	163
TCGA-A2-A0CM-01	386	0.720201278	280
TCGA-A2-A0CO-01	62	0.180854871	19
TCGA-A2-A0CP-01	109	0.087005647	59
TCGA-A2-A0CQ-01	47	0.119759343	12
TCGA-A2-A0CR-01	57	0.089040924	19
TCGA-A2-A0CS-01	67	0.852835266	21
TCGA-A2-A0CT-01	168	0.91447437	90
TCGA-A2-A0CU-01	171	0.546107436	104
TCGA-A2-A0CV-01	73	0.614477476	20
TCGA-A2-A0CW-01	419	0.917414596	272
TCGA-A2-A0CX-01	216	0.547989939	147
TCGA-A2-A0D0-01	565	0.870993255	349
TCGA-A2-A0D1-01	356	0.91845532	245
TCGA-A2-A0D2-01	455	0.971060174	299
TCGA-A2-A0D3-01	59	0.110751747	17
TCGA-A2-A0D4-01	290	0.931325822	194
TCGA-A2-A0EM-01	51	0.102469349	12
TCGA-A2-A0EN-01	67	0.221095748	29
TCGA-A2-A0EO-01	77	0.568731115	28
TCGA-A2-A0EP-01	41	1.22E-05	4
TCGA-A2-A0EQ-01	217	0.577538217	128
TCGA-A2-A0ER-01	135	0.075602132	74
TCGA-A2-A0ES-01	75	0.005626083	29
TCGA-A2-A0ET-01	130	0.678442201	74
TCGA-A2-A0EU-01	99	0.54533454	53
TCGA-A2-A0EV-01	170	0.443086049	97
TCGA-A2-A0EW-01	115	0.072363285	53
TCGA-A2-A0EX-01	196	0.100303203	124
TCGA-A2-A0EY-01	370	0.69451282	246
TCGA-A2-A0ST-01	110	0.033272034	52
TCGA-A2-A0SU-01	87	0.117839328	42
TCGA-A2-A0SV-01	173	0.735481221	98
TCGA-A2-A0SW-01	212	0.479026573	140
TCGA-A2-A0SX-01	218	0.661001756	129
TCGA-A2-A0SY-01	148	0.104252303	81
TCGA-A2-A0T0-01	263	0.463488383	163
TCGA-A2-A0T1-01	289	0.384206032	185
TCGA-A2-A0T2-01	220	0.946279167	143
TCGA-A2-A0T3-01	241	0.906609267	160
TCGA-A2-A0T4-01	119	0.260276301	54
TCGA-A2-A0T5-01	75	0.115304734	31
TCGA-A2-A0T6-01	61	0.228891036	17
TCGA-A2-A0T7-01	167	0.5734776	84
TCGA-A2-A0YC-01	101	0.11101734	51
TCGA-A2-A0YD-01	56	0.093474867	16
TCGA-A2-A0YE-01	248	0.836392031	149
TCGA-A2-A0YF-01	116	0.129270727	55
TCGA-A2-A0YG-01	319	0.892384751	222
TCGA-A2-A0YH-01	122	0.489668876	64
TCGA-A2-A0YI-01	84	0.189102451	35
TCGA-A2-A0YJ-01	221	0.737668329	117
TCGA-A2-A0YK-01	59	0.189784656	20
TCGA-A2-A0YL-01	84	0.130084709	39
TCGA-A2-A0YM-01	361	0.65193944	213
TCGA-A2-A0YT-01	293	0.735460788	190
TCGA-A2-A1FV-01	206	0.399905948	120
TCGA-A2-A1FW-01	574	0.854167748	377
TCGA-A2-A1FX-01	135	0.582271455	76
TCGA-A2-A1FZ-01	72	0.100902811	28
TCGA-A2-A1G0-01	101	0.94299681	48
TCGA-A2-A1G1-01	195	0.67442198	106
TCGA-A2-A1G4-01	135	0.153130587	75
TCGA-A2-A1G6-01	55	0.000109656	15
TCGA-A2-A259-01	74	0.12594643	29
TCGA-A2-A25A-01	65	0.118910135	24
TCGA-A2-A25B-01	298	0.746452741	175
TCGA-A2-A25C-01	150	0.326410036	91
TCGA-A2-A25D-01	202	0.236265203	106
TCGA-A2-A25E-01	154	0.377740105	81
TCGA-A2-A25F-01	58	0.003157534	16
TCGA-A2-A3KC-01	73	0.140387708	30
TCGA-A2-A3KD-01	86	0.202143802	35
TCGA-A2-A3XS-01	223	0.789561626	132
TCGA-A2-A3XT-01	158	0.687435309	89
TCGA-A2-A3XU-01	171	0.335877	106
TCGA-A2-A3XV-01	107	0.124443286	44
TCGA-A2-A3XW-01	92	0.01794124	44
TCGA-A2-A3XX-01	185	0.651505208	115
TCGA-A2-A3XY-01	114	0.375155122	51
TCGA-A2-A3XZ-01	131	0.348610023	67
TCGA-A2-A3Y0-01	282	0.59150504	177
TCGA-A2-A4RW-01	218	0.342562096	126
TCGA-A2-A4RX-01	91	0.60126677	45
TCGA-A2-A4RY-01	43	0.024286969	11
TCGA-A2-A4S0-01	55	5.44E-05	17
TCGA-A2-A4S1-01	240	0.714777999	136
TCGA-A2-A4S2-01	111	0.461122325	63
TCGA-A2-A4S3-01	228	0.913028845	136
TCGA-A3-3306-01	108	0.947455335	61
TCGA-A3-3307-01	81	0.049364428	27
TCGA-A3-3308-01	114	0.08464829	54
TCGA-A3-3311-01	129	0.175427559	72
TCGA-A3-3313-01	296	0.33893427	216
TCGA-A3-3316-01	106	0.627849602	56
TCGA-A3-3317-01	178	0.288654652	117
TCGA-A3-3319-01	203	0.403346162	149
TCGA-A3-3320-01	126	0.108351752	72
TCGA-A3-3322-01	216	0.195376248	163
TCGA-A3-3323-01	81	0.051297037	27
TCGA-A3-3324-01	111	0.213872246	61
TCGA-A3-3325-01	119	0.562046703	69
TCGA-A3-3326-01	85	0.041851388	39
TCGA-A3-3331-01	91	0.140401048	42
TCGA-A3-3335-01	97	0.146144235	44
TCGA-A3-3343-01	95	0.051455927	48
TCGA-A3-3346-01	129	0.959234741	71
